,Tweet ID,Tweet Time,Favorite Count,Tweet Text,Name,Tweets Ago,compound,positive,neutral,negative
232,1264194643593437184,2020-05-23 14:01:05,7930,A school surprised a little girl by including a photo of her service dog in the yearbook https://t.co/GaGPnJgUV3 https://t.co/KTaofPhm1U,CNN,32,0.2263,0.095,0.905,0.0
233,1264194064720769025,2020-05-23 13:58:47,146,"“I think there's genuine hostility between the two of them that goes back to 2016,” journalist and author Kate Andersen Brower tells @smerconish as President Trump continues to take swipes at former President Obama. https://t.co/eC4vLLWhyp https://t.co/MXJIBoS9mz",CNN,33,-0.5423,0.0,0.909,0.091
234,1264192309421375491,2020-05-23 13:51:48,493,"The University of California is suspending ACT and SAT tests as an admissions requirement until 2024. 

“It’s a win-win"" for both colleges and high school students, says Bob Schaeffer, interim executive director of FairTest. https://t.co/R3l7Menpry https://t.co/7ep1bezq7V",CNN,34,0.0,0.0,1.0,0.0
235,1264188536665800705,2020-05-23 13:36:49,240,"CNN’s @smerconish: “What are the consequences of [Elon] Musk straddling the political fence? Maybe that my new car is really purple, despite the exterior shade of gray, which suits me just fine.” https://t.co/1SNz73RUEE https://t.co/sy4HUazLEZ",CNN,35,0.0,0.0,1.0,0.0
236,1264186863293693954,2020-05-23 13:30:10,229,.@FareedZakaria investigates China and Covid-19. Discover what he learned in the new CNN Special Report – China’s Deadly Secret. Sunday at 9 p.m. ET/PT https://t.co/lWwjSLfse9,CNN,36,0.4019,0.101,0.899,0.0
237,1264185486614179840,2020-05-23 13:24:42,331,"“He’s shooting himself in his own foot,” political science and law professor Richard Hasen says about Pres. Trump’s claims on mail-in voting. “…I think Republicans really need to turn this around and ensure that their voters too are not disenfranchised” https://t.co/WX9jkVncem https://t.co/5ndHzDyLSA",CNN,37,0.3818,0.06,0.94,0.0
238,1264182328915566595,2020-05-23 13:12:09,664,"Studies show that there is no evidence that mail-in voting gives any party an edge — and it could even increase voter turnout. So why is President Trump so against it? @smerconish explores. 
https://t.co/WX9jkVncem https://t.co/xULHI0z4m8",CNN,38,0.4215,0.128,0.816,0.056
239,1264179804724776960,2020-05-23 13:02:07,109,Your Memorial Day barbecue will look different this year. Here's how to make the most of it — and stay safe while you celebrate. https://t.co/OqND4UHxMm https://t.co/aDBZCmklDg,CNN,39,0.765,0.216,0.784,0.0
240,1264175254555045888,2020-05-23 12:44:02,2049,Millions of cicadas are expected to emerge this year after 17 years underground https://t.co/S9UaaQ7YwN https://t.co/jKPbk7iYK8,CNN,40,0.0,0.0,1.0,0.0
241,1264171476376264704,2020-05-23 12:29:01,2124,"A hairstylist worked while symptomatic and exposed 91 people to coronavirus, according to health officials. https://t.co/OACQ5Yvlhs",CNN,41,-0.0772,0.0,0.92,0.08
242,1264164453702160385,2020-05-23 12:01:07,1161,"Growing evidence suggests that Covid-19 infection, like with other illnesses, is related to prolonged time exposed to the virus. The longer you stay in an environment that may contain the virus, the higher the risk of getting sick. https://t.co/X59CkL4XnR",CNN,42,-0.6908,0.089,0.701,0.21
243,1264156881360125954,2020-05-23 11:31:02,812,Johnson &amp; Johnson is abandoning a product that it may be most identified with and has been selling for more than 100 years -- talc-based baby powder. https://t.co/Jbe9hgfiTv,CNN,43,-0.3818,0.0,0.912,0.088
244,1264152871043555330,2020-05-23 11:15:05,255,"We want to help you discover your lost WWII family history. To commemorate the 75th anniversary of the end of WWII, CNN is seeking submissions from those who have unanswered questions about their family in that time period.

Submit your family story here: https://t.co/zDQLpautkb",CNN,44,0.1779,0.085,0.867,0.049
245,1264149352383221760,2020-05-23 11:01:07,594,"It is becoming increasingly evident that hurricanes, typhoons, and tropical cyclones worldwide are becoming stronger and potentially more deadly as the globe warms due to the climate crisis, according to a new study https://t.co/IVdRNgV2uI",CNN,45,-0.1027,0.118,0.779,0.103
246,1264141793785978880,2020-05-23 10:31:04,363,"Green snow created by blooming algae in the Antarctic Peninsula is likely to spread as temperatures increase as a result of climate change, researchers say. https://t.co/TK9oY8MEew",CNN,46,0.5106,0.152,0.848,0.0
247,1264134237038444544,2020-05-23 10:01:03,3208,"""My dream is to meet every kid in the entire world and give them art."" This girl has sent over 1,500 children in homeless shelters and foster care homes art kits to give them an uplifting activity for when they're feeling down during the pandemic. https://t.co/Qzb80wWTZ5",CNN,47,0.6908,0.135,0.865,0.0
248,1264126703456210944,2020-05-23 09:31:07,1621,"This man thought his pet donkey would not remember him after he had been under quarantine, but the beloved animal gave him an unexpectedly emotional reunion https://t.co/cOeJcd2ZwN https://t.co/WUQ5bfu13b",CNN,48,0.7469,0.196,0.804,0.0
249,1264119140027191296,2020-05-23 09:01:03,907,"Dr. James ""Charlie"" Mahoney, a doctor who died while on the front line of the fight against coronavirus, had been a physician for over 30 years -- and was directing his own medical care up until he was intubated. https://t.co/CvfHZWfqSs",CNN,49,-0.4588,0.069,0.797,0.134
250,1264111605077487616,2020-05-23 08:31:07,489,"Scientists have created a mouse embryo that's part human — 4% to be exact.

This human-mouse chimera has by far the highest number of human cells ever recorded in an animal, according to researchers. https://t.co/v9e8K1EO0e",CNN,50,0.3182,0.091,0.909,0.0
251,1264104046849396736,2020-05-23 08:01:05,3265,"An 8-year-old therapy dog named Moose is officially a very good boy, after he was awarded an honorary doctorate in veterinary medicine from Virginia Tech last week. https://t.co/AJO3RLqZwz",CNN,51,0.807,0.249,0.751,0.0
252,1264100250656010246,2020-05-23 07:46:00,179,Think you're a seasoned globetrotter? Put your knowledge to the test in this quiz https://t.co/BDXmCxIfkB https://t.co/zb5ED1UO4C,CNN,52,0.0,0.0,1.0,0.0
253,1264096489913147392,2020-05-23 07:31:03,974,Astronomers believe they have observed the first direct evidence of planet birth in a young star system 520 light-years away https://t.co/DQByRIy2oU,CNN,53,0.0,0.0,1.0,0.0
254,1264092151291486209,2020-05-23 07:13:49,406,This family discovered two bags containing nearly $1 million in cash while on an afternoon drive https://t.co/SKDt6WXGyB https://t.co/BmwfcROFzv,CNN,54,0.0,0.0,1.0,0.0
255,1264088956330786817,2020-05-23 07:01:07,744,"Coronavirus testing in the United States is disorganized and needs coordination at the national level, infectious disease experts say in a new report https://t.co/KJlIyHMmmi",CNN,55,0.1531,0.104,0.815,0.081
256,1264086446715043850,2020-05-23 06:51:09,871,"A giant wave has appeared on the LED façade of South Korea's biggest digital billboard, located in Seoul's Gangnam District https://t.co/XC6Xygv6n3 https://t.co/bR2kMV16z9",CNN,56,0.0,0.0,1.0,0.0
257,1264086446228623362,2020-05-23 06:51:09,799,This family got a rare surprise when their pregnant cat gave birth: a kitty with two faces https://t.co/idjx9SZdvt https://t.co/odCBv4i54y,CNN,57,0.2732,0.104,0.896,0.0
258,1264085162901594119,2020-05-23 06:46:03,528,"When Eric Yuan founded Zoom, he set out to create a 'frictionless' video conferencing app to be used by businesses. But then a global pandemic turned Zoom into a household name https://t.co/t5rcPey4od",CNN,58,0.1406,0.048,0.952,0.0
259,1264081386798972933,2020-05-23 06:31:02,1209,New Zealand's Jacinda Ardern has floated the idea of a four-day working week to help the economy in the wake of the coronavirus pandemic https://t.co/mGBVTaQrV1,CNN,59,0.4019,0.101,0.899,0.0
260,1264077604476387333,2020-05-23 06:16:00,451,"Hertz has filed for bankruptcy — the latest victim of the economic downturn amid Covid-19.

The company has been renting cars since 1918 and has survived the Great Depression, the virtual halt of US auto production during WWII and numerous oil price shocks https://t.co/Xm3vR8tM6m",CNN,60,-0.0,0.135,0.712,0.153
261,1264074631754838017,2020-05-23 06:04:12,831,This extreme parkour team likes to leap between skyscrapers and launch themselves off cliffs https://t.co/YBGyGyeRw3 https://t.co/zFIX0Lqtdd,CNN,61,0.4703,0.17,0.83,0.0
262,1264073833671208960,2020-05-23 06:01:01,4185,"NBA legend Magic Johnson has announced that EquiTrust Life Insurance Co., of which the Hall of Famer owns a majority, is providing $100 million in capital to fund federal loans for minority and women business owners who have been hit hard by the pandemic https://t.co/BLYykA4vGV",CNN,62,-0.1027,0.0,0.969,0.031
263,1264070065588252672,2020-05-23 05:46:03,975,The UK's Prince Charles has called on students and furloughed workers to pick fruit and vegetables to plug shortages in the labor market caused by the coronavirus pandemic https://t.co/TsbWJAFLih,CNN,63,-0.1531,0.0,0.946,0.054
264,1264066297320570880,2020-05-23 05:31:05,2455,Another heir of Walt Disney is publicly expressing disgust with the company his grandfather founded for furloughing thousands of workers while continuing to pay its executives millions of dollars and massive bonuses https://t.co/U8MHaRuXaQ,CNN,64,-0.1779,0.093,0.771,0.136
265,1264062522778357760,2020-05-23 05:16:05,407,"Nursing homes have no claim to their residents' stimulus checks, but that hasn't stopped some facilities from trying to take them anyway. https://t.co/rD0QbAbv8y",CNN,65,0.1025,0.081,0.854,0.065
266,1264062008967774208,2020-05-23 05:14:02,922,"""To use the 'freedom of religion' argument to demand carte blanche to demand the opening of religious venues is to proffer a fallacious argument that can potentially lead to physical harm and, in the worst case, death."" | Father Edward Beck for @CNNOpinion https://t.co/UhzdiEDxsb",CNN,66,-0.9231,0.07,0.603,0.327
267,1264058740199825418,2020-05-23 05:01:03,2435,"If the US began social distancing a week earlier than it did, it could've prevented at least 36,000 coronavirus deaths, new research shows.

If the US locked down two weeks earlier, it could've prevented 84% of deaths and 82% of cases, the research shows. https://t.co/RChR3HDMaq",CNN,67,0.0516,0.049,0.951,0.0
268,1264054978806722560,2020-05-23 04:46:06,450,Are there legal consequences for not respecting social distancing? The answer to that question depends on intent. https://t.co/NB3aZ8DOOS https://t.co/jbNRSBgxBf,CNN,68,-0.2796,0.071,0.805,0.124
269,1264051199789215744,2020-05-23 04:31:05,1347,"A Japanese woman known as ""Gamer Grandma"" to her 250,000 YouTube subscribers, started gaming almost 40 years ago. 

""After living for this long, I feel more than ever that playing games for this long was the right choice,"" she said.  https://t.co/8bEgYelnDO",CNN,69,0.2023,0.043,0.957,0.0
